400210310161	Ἰησοῦς	Ἰησοῦς
400210320031	Ἰωάννης	Ἰωάννης
400210420041	Ἰησοῦς	Ἰησοῦς
400210450071	Φαρισαῖοι	Φαρισαῖος
400220010041	Ἰησοῦς	Ἰησοῦς
400220150041	Φαρισαῖοι	Φαρισαῖος
400220160091	Ἡρῳδιανῶν	Ἡρῳδιανοί
400220170101	Καίσαρι	Καῖσαρ
400220180041	Ἰησοῦς	Ἰησοῦς
400220210031	Καίσαρος	Καῖσαρ
400220210101	Καίσαρος	Καῖσαρ
400220210111	Καίσαρι	Καῖσαρ
400220230071	Σαδδουκαῖοι	Σαδδουκαῖος
400220240031	Μωϋσῆς	Μωϋσῆς
400220290041	Ἰησοῦς	Ἰησοῦς
400220320051	Ἀβραὰμ	Ἀβραάμ
400220320091	Ἰσαὰκ	Ἰσαάκ
400220320131	Ἰακώβ	Ἰακώβ
400220340031	Φαρισαῖοι	Φαρισαῖος
400220340081	Σαδδουκαίους	Σαδδουκαῖος
400220410041	Φαρισαίων	Φαρισαῖος
400220410081	Ἰησοῦς	Ἰησοῦς
400220420071	χριστοῦ	Χριστός
400220420141	Δαυίδ	Δαυίδ
400220430051	Δαυὶδ	Δαυίδ
400220450031	Δαυὶδ	Δαυίδ
400230010031	Ἰησοῦς	Ἰησοῦς
400230020041	Μωϋσέως	Μωϋσῆς
400230020111	Φαρισαῖοι	Φαρισαῖος
400230100101	Χριστός	Χριστός
400230130061	Φαρισαῖοι	Φαρισαῖος
400230150051	Φαρισαῖοι	Φαρισαῖος
400230230051	Φαρισαῖοι	Φαρισαῖος
400230250051	Φαρισαῖοι	Φαρισαῖος
400230260011	Φαρισαῖε	Φαρισαῖος
400230270051	Φαρισαῖοι	Φαρισαῖος
400230290051	Φαρισαῖοι	Φαρισαῖος
400230350151	Ἅβελ	Ἅβελ
400230350211	Ζαχαρίου	Ζαχαρίας
400230350231	Βαραχίου	Βαραχίας
400230370011	Ἰερουσαλὴμ	Ἰερουσαλήμ
400230370021	Ἰερουσαλήμ	Ἰερουσαλήμ
400240010041	Ἰησοῦς	Ἰησοῦς
400240040041	Ἰησοῦς	Ἰησοῦς
400240050121	χριστός	Χριστός
400240150111	Δανιὴλ	Δανιήλ
400240160051	Ἰουδαίᾳ	Ἰουδαία
400240230091	χριστός	Χριστός
400240370061	Νῶε	Νῶε
400240380221	Νῶε	Νῶε
400260010061	Ἰησοῦς	Ἰησοῦς
400260030171	Καϊάφα	Καϊάφας
400260040051	Ἰησοῦν	Ἰησοῦς
400260060031	Ἰησοῦ	Ἰησοῦς
400260060061	Βηθανίᾳ	Βηθανία
400260060091	Σίμωνος	Σίμων
400260100041	Ἰησοῦς	Ἰησοῦς
400260140081	Ἰούδας	Ἰούδας
400260140091	Ἰσκαριώτης	Ἰσκαριώτης
400260170101	Ἰησοῦ	Ἰησοῦς
400260190091	Ἰησοῦς	Ἰησοῦς
400260250031	Ἰούδας	Ἰούδας
400260260061	Ἰησοῦς	Ἰησοῦς
400260310051	Ἰησοῦς	Ἰησοῦς
400260320101	Γαλιλαίαν	Γαλιλαία
400260330041	Πέτρος	Πέτρος
400260340041	Ἰησοῦς	Ἰησοῦς
400260350041	Πέτρος	Πέτρος
400260360061	Ἰησοῦς	Ἰησοῦς
400260360101	Γεθσημανὶ	Γεθσημανί
400260370041	Πέτρον	Πέτρος
400260370091	Ζεβεδαίου	Ζεβεδαῖος
400260400131	Πέτρῳ	Πέτρος
400260470061	Ἰούδας	Ἰούδας
400260490051	Ἰησοῦ	Ἰησοῦς
400260500031	Ἰησοῦς	Ἰησοῦς
400260500171	Ἰησοῦν	Ἰησοῦς
400260510061	Ἰησοῦ	Ἰησοῦς
400260520051	Ἰησοῦς	Ἰησοῦς
400260550071	Ἰησοῦς	Ἰησοῦς
400260570051	Ἰησοῦν	Ἰησοῦς
400260570081	Καϊάφαν	Καϊάφας
400260580031	Πέτρος	Πέτρος
400260590121	Ἰησοῦ	Ἰησοῦς
400260630031	Ἰησοῦς	Ἰησοῦς
400260630241	χριστὸς	Χριστός
400260640041	Ἰησοῦς	Ἰησοῦς
400260680041	χριστέ	Χριστός
400260690031	Πέτρος	Πέτρος
400260690191	Ἰησοῦ	Ἰησοῦς
400260690211	Γαλιλαίου	Γαλιλαῖος
400260710161	Ἰησοῦ	Ἰησοῦς
400260710181	Ναζωραίου	Ναζωραῖος
400260730091	Πέτρῳ	Πέτρος
400260750041	Πέτρος	Πέτρος
400260750071	Ἰησοῦ	Ἰησοῦς
400270010161	Ἰησοῦ	Ἰησοῦς
400270020071	Πιλάτῳ	Πιλᾶτος
400270030031	Ἰούδας	Ἰούδας
400270090061	Ἰερεμίου	Ἰερεμίας
400270090231	Ἰσραήλ	Ἰσραήλ
400270110031	Ἰησοῦς	Ἰησοῦς
400270110191	Ἰουδαίων	Ἰουδαῖος
400270110221	Ἰησοῦς	Ἰησοῦς
400270130051	Πιλᾶτος	Πιλᾶτος
400270160071	Ἰησοῦν	Ἰησοῦς
400270160081	Βαραββᾶν	Βαραββᾶς
400270170071	Πιλᾶτος	Πιλᾶτος
400270170121	Ἰησοῦν	Ἰησοῦς
400270170141	Βαραββᾶν	Βαραββᾶς
400270170161	Ἰησοῦν	Ἰησοῦς
400270170191	χριστόν	Χριστός
400270200131	Βαραββᾶν	Βαραββᾶς
400270200161	Ἰησοῦν	Ἰησοῦς
400270210181	Βαραββᾶν	Βαραββᾶς
400270220041	Πιλᾶτος	Πιλᾶτος
400270220081	Ἰησοῦν	Ἰησοῦς
